epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
52,46.5788,0.899968,0.956,0.603333,0.996333,0.575,1.364905,0.918333,0.466667,0.998333,0.423333
53,46.1114,0.878455,0.964,0.611667,0.999,0.587667,1.340746,0.921667,0.51,1.0,0.47
54,46.6667,0.850322,0.964333,0.631333,0.999,0.610667,1.401779,0.903333,0.518333,1.0,0.463333
55,46.6548,0.870965,0.955333,0.652333,0.996333,0.623667,1.317864,0.913333,0.506667,0.998333,0.458333
56,46.0998,0.810113,0.959667,0.663,0.998,0.635667,1.316018,0.921667,0.556667,0.993333,0.505
57,46.6059,0.748394,0.967333,0.683,1.0,0.660333,1.414443,0.91,0.575,0.995,0.518333
58,46.6189,0.733488,0.961333,0.707667,0.997333,0.677333,1.223794,0.923333,0.58,0.996667,0.54
59,46.6669,0.676056,0.962,0.726,0.999333,0.698333,1.187917,0.923333,0.606667,0.995,0.565
60,46.2026,0.667841,0.969,0.722667,0.998333,0.700667,1.328681,0.92,0.58,0.986667,0.53
61,46.7478,0.633781,0.968,0.752667,0.998333,0.728333,1.374949,0.911667,0.593333,0.996667,0.536667
62,46.6261,0.618,0.960333,0.758333,0.997667,0.726667,1.256473,0.92,0.611667,0.995,0.563333
63,46.1152,0.588988,0.968667,0.752667,0.997,0.726667,1.245581,0.92,0.608333,1.0,0.566667
64,46.6296,0.580264,0.97,0.765333,0.999,0.742667,1.210096,0.911667,0.631667,1.0,0.581667
65,46.5915,0.543357,0.963333,0.786667,0.999667,0.757333,1.271247,0.918333,0.621667,1.0,0.578333
66,46.5157,0.529182,0.967,0.782667,0.999333,0.758667,1.205709,0.91,0.63,0.995,0.573333
67,46.1066,0.51781,0.974,0.798333,0.998,0.776333,1.27344,0.916667,0.643333,0.996667,0.593333
68,46.4714,0.488191,0.972333,0.804667,0.999333,0.785,1.23721,0.916667,0.623333,1.0,0.575
69,46.5016,0.480383,0.975667,0.800333,0.999333,0.782,1.29945,0.923333,0.641667,0.998333,0.591667
70,46.5059,0.48238,0.970333,0.812,0.998333,0.786667,1.275616,0.915,0.645,0.998333,0.596667
71,45.9944,0.470107,0.973,0.806,0.999,0.785,1.379976,0.913333,0.638333,1.0,0.6
72,46.4839,0.429941,0.974,0.823333,0.998667,0.803,1.325641,0.926667,0.658333,0.998333,0.62
73,46.5795,0.408239,0.978333,0.835333,0.998667,0.818,1.363307,0.93,0.653333,0.998333,0.618333
74,46.0325,0.398699,0.980667,0.832667,0.999667,0.816667,1.31544,0.921667,0.661667,0.996667,0.616667
75,46.5277,0.410586,0.978667,0.841333,0.999,0.824333,1.326081,0.918333,0.655,1.0,0.611667
76,46.4516,0.395239,0.978333,0.848667,0.999333,0.831,1.471825,0.908333,0.663333,0.993333,0.6
77,46.6699,0.393665,0.977667,0.856,0.997667,0.837333,1.453913,0.911667,0.638333,1.0,0.595
78,46.0313,0.358968,0.980333,0.859,0.999667,0.844,1.378717,0.915,0.67,0.998333,0.633333
79,46.4537,0.356032,0.979,0.869333,0.999667,0.852,1.358617,0.918333,0.686667,1.0,0.646667
80,46.4555,0.376963,0.974,0.859667,0.998667,0.839333,1.63268,0.898333,0.608333,0.998333,0.553333
81,46.4655,0.341609,0.978333,0.873667,0.999,0.855,1.439272,0.905,0.651667,0.996667,0.598333
82,45.9168,0.356127,0.979667,0.871333,0.998667,0.855667,1.264323,0.92,0.68,0.998333,0.643333
83,46.3733,0.312409,0.986333,0.882667,0.999333,0.872,1.523849,0.92,0.706667,0.998333,0.663333
84,46.4314,0.300388,0.983,0.884,0.999667,0.871,1.285453,0.938333,0.731667,0.996667,0.7
85,46.5392,0.273016,0.986,0.904667,0.999,0.892,1.453768,0.91,0.72,0.995,0.673333
86,46.0209,0.28582,0.986333,0.893,0.999,0.880667,1.483073,0.911667,0.703333,0.995,0.658333
87,46.4778,0.284066,0.982333,0.901333,0.999667,0.888667,1.467783,0.921667,0.71,0.99,0.665
88,46.5413,0.266788,0.983,0.919667,0.999,0.905,1.441439,0.915,0.735,0.998333,0.685
89,46.5352,0.258915,0.983333,0.911333,0.999333,0.898333,1.425036,0.92,0.731667,0.996667,0.696667
90,46.0428,0.251629,0.982667,0.913667,0.997667,0.898333,1.320773,0.928333,0.731667,1.0,0.69
91,46.5079,0.256694,0.989333,0.917667,0.998,0.908,1.398889,0.913333,0.753333,0.993333,0.71
92,46.2602,0.222149,0.987667,0.929667,0.999,0.919,1.50294,0.898333,0.721667,1.0,0.668333
93,46.4732,0.271372,0.979667,0.907667,0.999333,0.890667,1.281378,0.911667,0.736667,1.0,0.696667
94,45.9584,0.212213,0.988,0.935,0.999667,0.925333,1.52284,0.918333,0.771667,0.998333,0.728333
95,46.4861,0.227896,0.988,0.930333,1.0,0.920667,1.500809,0.915,0.736667,0.998333,0.695
96,46.3994,0.195054,0.987667,0.935667,0.999333,0.924667,1.742064,0.911667,0.753333,1.0,0.703333
97,46.5585,0.213703,0.985,0.931333,0.999667,0.919333,1.487788,0.928333,0.761667,0.996667,0.723333
98,45.9052,0.194237,0.987,0.936333,1.0,0.925,1.443716,0.936667,0.758333,1.0,0.731667
99,46.4365,0.179335,0.991333,0.946667,0.999,0.938,1.735703,0.931667,0.751667,0.998333,0.72
100,46.341,0.171754,0.991667,0.949667,0.999333,0.942667,1.612595,0.928333,0.755,0.998333,0.718333
