epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
51,52.1783,0.357925,0.996,0.869333,0.993,0.860333,0.490793,0.993333,0.803333,1.0,0.8
52,52.1179,0.256934,0.999333,0.902667,0.999333,0.901333,0.434583,0.991667,0.821667,0.998333,0.815
53,51.6048,0.261648,0.997333,0.904,0.997333,0.899,0.37163,1.0,0.838333,0.998333,0.836667
54,52.0135,0.209939,0.996333,0.92,0.998333,0.914667,0.439808,0.986667,0.83,0.998333,0.823333
55,51.5604,0.220699,0.996,0.913,0.999667,0.909333,0.779735,0.928333,0.818333,1.0,0.756667
56,52.144,0.187595,0.997667,0.927333,0.999333,0.924333,0.30511,1.0,0.881667,0.998333,0.88
57,52.1298,0.17496,0.997667,0.932,0.999667,0.929333,4.920286,0.643333,0.476667,0.726667,0.268333
58,51.5995,0.182994,0.995333,0.934333,0.999333,0.929,0.258718,0.996667,0.898333,1.0,0.896667
59,52.1531,0.163262,0.997,0.941,0.998333,0.937,0.840082,0.915,0.886667,0.991667,0.808333
60,52.092,0.192404,0.993,0.933667,0.999,0.926,0.888164,0.963333,0.853333,0.958333,0.803333
61,51.6722,0.137413,0.997,0.949667,0.998667,0.945333,1.241247,0.931667,0.881667,0.94,0.793333
62,52.149,0.135431,0.998,0.952,0.999667,0.949667,3.18553,0.74,0.65,0.806667,0.461667
63,51.7051,0.136407,0.997667,0.952333,0.998667,0.949333,7.509308,0.573333,0.595,0.728333,0.276667
64,52.1063,0.135906,0.996333,0.952333,1.0,0.949,0.235601,0.998333,0.911667,0.998333,0.908333
65,52.0701,0.165893,0.997667,0.944667,0.995667,0.938667,2.42099,0.766667,0.745,0.856667,0.541667
66,51.5851,0.139237,0.996,0.957,0.999,0.952667,0.212467,0.998333,0.92,1.0,0.918333
67,52.1767,0.090421,0.998667,0.967667,0.999,0.965667,0.220483,0.998333,0.913333,1.0,0.913333
68,52.128,0.085711,0.997667,0.971,0.998333,0.967,58.056769,0.563333,0.546667,0.736667,0.323333
69,51.6516,0.132948,0.997667,0.961,0.996,0.954667,10.340805,0.448333,0.673333,0.513333,0.171667
70,52.2256,0.135168,0.996667,0.956667,0.999667,0.953667,0.310912,0.998333,0.888333,1.0,0.886667
71,51.7054,0.100997,0.999333,0.967667,0.998333,0.965333,0.365002,0.968333,0.918333,1.0,0.888333
72,52.1232,0.08401,0.998,0.972333,0.999333,0.969667,0.220255,1.0,0.933333,1.0,0.933333
73,52.0687,0.082202,0.998333,0.974667,0.999,0.972,0.22975,0.998333,0.933333,1.0,0.931667
74,51.6891,0.068144,0.996667,0.980333,1.0,0.977333,0.291354,0.998333,0.91,1.0,0.908333
75,52.1646,0.087886,0.999,0.971667,0.997333,0.968333,17.149005,0.451667,0.741667,0.566667,0.176667
76,52.0715,0.113155,0.997333,0.962333,0.998333,0.958,0.283677,0.996667,0.905,1.0,0.901667
77,51.6353,0.080872,0.999,0.972667,0.999667,0.971333,0.238316,0.998333,0.925,1.0,0.923333
78,52.1562,0.101743,0.997667,0.972333,0.996333,0.966333,0.302855,0.998333,0.911667,0.995,0.906667
79,51.7158,0.122258,0.997667,0.964,0.996,0.958,0.484424,0.956667,0.921667,1.0,0.885
80,52.1571,0.099007,0.997333,0.968667,0.999333,0.965333,0.178909,0.996667,0.938333,1.0,0.936667
81,52.1967,0.064568,0.997667,0.982,0.999667,0.979333,0.225499,0.998333,0.93,0.998333,0.926667
82,51.6436,0.0669,0.995333,0.984667,0.999333,0.979333,0.185907,0.998333,0.938333,1.0,0.938333
83,52.1505,0.071502,0.998333,0.980333,0.998333,0.977,0.161872,1.0,0.951667,1.0,0.951667
84,52.0353,0.077742,0.998333,0.976,0.999667,0.974,0.192763,1.0,0.94,1.0,0.94
85,51.7369,0.079668,0.998333,0.977333,0.997667,0.973667,0.274598,0.996667,0.906667,1.0,0.905
86,52.0976,0.046399,0.998,0.985,1.0,0.983,0.209251,0.995,0.928333,1.0,0.925
87,51.8407,0.047793,0.999333,0.984,0.999,0.982333,0.187793,0.996667,0.94,1.0,0.938333
88,52.1636,0.056691,0.999,0.983333,0.999667,0.982333,0.240666,0.996667,0.94,1.0,0.936667
89,52.0961,0.044432,0.997667,0.988333,0.999333,0.985333,0.205443,0.998333,0.951667,1.0,0.95
90,51.7012,0.057296,0.999667,0.981667,0.999333,0.980667,0.35691,0.975,0.908333,0.998333,0.885
91,52.2262,0.078285,0.999333,0.979333,0.997,0.975667,8.415429,0.47,0.84,0.988333,0.396667
92,51.6254,0.132906,0.995667,0.969333,0.994333,0.959333,0.195943,0.998333,0.941667,1.0,0.941667
93,52.1342,0.059865,0.996667,0.983667,0.999333,0.979667,0.211526,0.998333,0.926667,1.0,0.926667
94,52.0038,0.03864,0.996667,0.988333,0.999667,0.985,0.170226,0.998333,0.946667,1.0,0.946667
95,51.6884,0.070156,0.997667,0.980333,0.998667,0.976667,0.115202,0.998333,0.956667,1.0,0.956667
96,52.1061,0.034886,0.998667,0.989333,1.0,0.988,0.10382,1.0,0.965,1.0,0.965
97,52.1695,0.036014,0.999,0.989333,0.999333,0.987667,0.180314,1.0,0.943333,1.0,0.943333
98,51.7295,0.117187,0.998,0.969667,0.999333,0.967,0.186311,1.0,0.943333,1.0,0.943333
99,52.1162,0.039478,0.999667,0.988,0.999667,0.987333,0.160734,0.996667,0.953333,1.0,0.951667
100,52.1428,0.051503,0.998667,0.985333,1.0,0.984,0.155988,0.998333,0.946667,1.0,0.946667
