epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
18,52.2835,1.452517,0.835667,0.38,0.990667,0.316,2.175626,0.78,0.313333,0.866667,0.22
19,52.4155,1.420738,0.836,0.369667,0.998333,0.308667,7.230656,0.768333,0.328333,0.505,0.138333
20,52.4483,1.416575,0.837,0.370333,0.999333,0.310667,1.708003,0.793333,0.333333,0.938333,0.248333
21,52.4321,1.39025,0.843333,0.394333,0.999,0.337667,1.566655,0.783333,0.301667,1.0,0.241667
22,52.3511,1.387382,0.850333,0.382333,0.998333,0.328667,1.542618,0.786667,0.32,1.0,0.253333
23,52.5072,1.365345,0.851,0.399,0.999667,0.338,1.49667,0.81,0.33,1.0,0.275
24,52.2236,1.3656,0.859333,0.397,0.997,0.347667,1.601375,0.82,0.316667,1.0,0.258333
25,52.6762,1.355787,0.864333,0.393333,0.999667,0.342333,1.510414,0.8,0.326667,1.0,0.266667
26,46.5324,1.358737,0.858333,0.392,1.0,0.338,1.558774,0.793333,0.33,1.0,0.261667
27,45.9491,1.348586,0.862333,0.401667,1.0,0.344333,1.521202,0.806667,0.351667,1.0,0.291667
28,46.0478,1.35234,0.861333,0.408333,0.995667,0.353333,1.63583,0.8,0.353333,0.988333,0.293333
29,46.0837,1.329591,0.868667,0.41,0.999333,0.357333,1.554808,0.816667,0.333333,1.0,0.275
30,46.0003,1.326678,0.866667,0.426667,0.998,0.369333,1.544798,0.816667,0.351667,1.0,0.29
31,46.0578,1.30324,0.882,0.418333,0.999333,0.365667,1.569601,0.808333,0.341667,1.0,0.276667
32,45.75,1.305417,0.873667,0.416,0.999333,0.365,1.561213,0.798333,0.335,1.0,0.28
33,46.1364,1.290042,0.882667,0.424,0.999667,0.378,1.620043,0.788333,0.321667,1.0,0.261667
34,46.144,1.281615,0.885667,0.439667,1.0,0.396333,1.625123,0.798333,0.335,1.0,0.273333
35,46.2044,1.27644,0.888667,0.429333,1.0,0.385,1.560805,0.8,0.338333,1.0,0.276667
36,46.0884,1.271277,0.890667,0.446333,0.998333,0.397,1.596395,0.816667,0.321667,1.0,0.265
37,45.5183,1.260988,0.888333,0.446,0.999667,0.396667,1.602741,0.81,0.356667,1.0,0.296667
38,46.1518,1.244818,0.899333,0.45,0.998,0.404,1.641864,0.791667,0.338333,0.998333,0.27
39,46.0453,1.232318,0.901,0.464333,0.999667,0.423,1.619722,0.79,0.34,1.0,0.276667
40,46.077,1.240153,0.899667,0.459,0.995,0.413,1.666151,0.81,0.345,0.99,0.281667
41,45.9799,1.210801,0.901333,0.479333,0.998667,0.433,1.649389,0.793333,0.346667,1.0,0.283333
42,46.0178,1.203376,0.901,0.482667,0.999333,0.433667,1.619881,0.808333,0.316667,0.998333,0.27
43,45.3745,1.186752,0.913,0.483667,1.0,0.445667,1.696488,0.796667,0.331667,1.0,0.273333
44,46.0051,1.17659,0.92,0.489,0.999667,0.448667,1.69061,0.798333,0.33,1.0,0.263333
45,45.9164,1.141236,0.912333,0.508333,0.999667,0.462667,1.701619,0.815,0.345,1.0,0.288333
46,46.223,1.122078,0.919333,0.523,0.999,0.482,1.770059,0.798333,0.343333,1.0,0.27
47,46.1119,1.15495,0.919333,0.511,0.997,0.468,1.708864,0.813333,0.373333,1.0,0.318333
48,85.0332,1.102904,0.926,0.537,0.999667,0.496667,1.802611,0.808333,0.363333,1.0,0.296667
49,6.533,1.086166,0.923667,0.549,0.998667,0.508667,1.877191,0.796667,0.361667,1.0,0.296667
50,46.0531,1.061773,0.935667,0.547667,0.999333,0.512333,1.886186,0.791667,0.36,1.0,0.29
51,46.0439,1.023085,0.939333,0.575,0.998667,0.540667,1.965057,0.796667,0.38,1.0,0.305
52,46.0622,1.033936,0.931333,0.574,0.998667,0.536333,1.850208,0.793333,0.393333,0.998333,0.316667
53,45.9372,0.996192,0.931667,0.588667,0.999667,0.551,1.881682,0.803333,0.386667,1.0,0.33
54,45.6045,1.001135,0.926667,0.609,0.999,0.564667,1.871952,0.808333,0.376667,1.0,0.308333
55,45.9745,0.961393,0.937333,0.623333,0.997667,0.586,1.922264,0.81,0.366667,0.998333,0.305
56,45.8085,0.95603,0.936667,0.627,0.998,0.589,1.879985,0.808333,0.42,1.0,0.35
57,45.9308,0.929119,0.937,0.635333,0.999667,0.600333,1.955726,0.79,0.405,1.0,0.323333
58,45.9413,0.904852,0.936,0.651,0.998333,0.614667,2.009437,0.806667,0.408333,1.0,0.34
59,46.0208,0.869323,0.94,0.665333,0.999,0.626333,1.923763,0.806667,0.441667,1.0,0.361667
60,45.6346,0.847786,0.948333,0.664667,1.0,0.633333,1.968272,0.783333,0.435,0.993333,0.348333
61,45.9038,0.829462,0.942667,0.684333,0.999333,0.645667,4.189056,0.543333,0.398333,0.763333,0.146667
62,46.0282,0.802141,0.946667,0.701667,0.999,0.664667,1.965139,0.798333,0.431667,1.0,0.355
63,46.028,0.774182,0.95,0.709,0.998667,0.675,2.054287,0.788333,0.481667,1.0,0.378333
64,46.0542,0.756108,0.946,0.717,0.999,0.679667,1.999424,0.803333,0.481667,0.998333,0.386667
65,45.9285,0.740718,0.942,0.733667,0.998667,0.695333,2.096393,0.813333,0.476667,1.0,0.388333
66,45.412,0.724613,0.956667,0.735333,0.999,0.705333,2.108963,0.798333,0.465,1.0,0.368333
67,46.1226,0.696395,0.951333,0.748,0.999667,0.712667,2.078884,0.806667,0.476667,1.0,0.391667
68,45.9054,0.661804,0.954,0.759667,0.999333,0.725333,2.211846,0.801667,0.478333,1.0,0.383333
69,45.9055,0.651159,0.959,0.765333,1.0,0.733333,2.102567,0.795,0.471667,1.0,0.373333
70,46.0633,0.613151,0.962667,0.776667,0.999,0.746333,2.19927,0.805,0.495,1.0,0.4
71,45.8151,0.624315,0.962333,0.769333,0.997,0.739,2.72397,0.785,0.485,0.913333,0.356667
72,84.8114,0.641795,0.952333,0.781333,0.998667,0.741333,2.179645,0.77,0.506667,1.0,0.401667
73,45.9407,0.601496,0.957667,0.787,0.999667,0.754333,2.558501,0.788333,0.475,1.0,0.368333
74,45.9435,0.600891,0.955,0.793,0.998,0.757333,2.477495,0.78,0.493333,1.0,0.381667
75,45.955,0.590487,0.959,0.795333,0.999333,0.760667,2.322024,0.793333,0.513333,0.995,0.408333
76,45.7309,0.57231,0.954333,0.799333,0.998667,0.763667,2.388379,0.801667,0.511667,1.0,0.416667
77,45.8873,0.560321,0.958667,0.812,0.998333,0.776,2.471709,0.778333,0.538333,0.998333,0.426667
78,45.7555,0.542175,0.965333,0.808333,0.999,0.780667,2.611603,0.786667,0.52,0.998333,0.406667
79,45.3841,0.521128,0.963333,0.815333,0.999667,0.785667,2.511282,0.785,0.531667,1.0,0.413333
80,45.7288,0.514275,0.965667,0.814667,0.999,0.789,2.550559,0.791667,0.513333,1.0,0.408333
81,45.8791,0.510294,0.965,0.830667,0.998,0.803667,2.606034,0.798333,0.5,0.998333,0.386667
82,45.9039,0.47149,0.965333,0.844,0.999,0.817667,2.691197,0.776667,0.5,1.0,0.388333
83,45.8598,0.452954,0.968333,0.850333,0.999667,0.825333,2.799465,0.795,0.491667,1.0,0.39
84,45.8395,0.464634,0.967333,0.849,0.998667,0.822667,2.689757,0.786667,0.495,1.0,0.395
85,45.8483,0.444806,0.968333,0.854,1.0,0.829333,2.821422,0.788333,0.531667,1.0,0.428333
86,45.3771,0.442295,0.967667,0.858333,0.999333,0.831333,2.78122,0.786667,0.541667,0.995,0.431667
87,45.8572,0.428274,0.971333,0.859,0.999,0.834667,2.794371,0.781667,0.511667,1.0,0.398333
88,45.8396,0.428718,0.97,0.859,1.0,0.838,2.859636,0.773333,0.535,0.998333,0.403333
89,45.9403,0.401526,0.966333,0.869667,0.999,0.842,3.491081,0.761667,0.5,0.998333,0.386667
90,45.7221,0.382089,0.973667,0.881333,0.999,0.859,3.16626,0.795,0.511667,0.998333,0.405
91,45.6801,0.377898,0.971333,0.881667,0.999667,0.856,3.104568,0.795,0.516667,1.0,0.41
92,45.7323,0.359279,0.976333,0.886,0.998667,0.864,3.065049,0.791667,0.503333,0.996667,0.395
93,45.8763,0.408021,0.967,0.875667,0.999,0.845,2.860189,0.785,0.526667,1.0,0.413333
94,45.3617,0.363361,0.970333,0.888333,0.999667,0.861333,3.097298,0.791667,0.518333,1.0,0.411667
95,45.7346,0.375869,0.969333,0.890667,0.999333,0.863,3.105195,0.798333,0.515,0.998333,0.418333
96,45.878,0.357148,0.975333,0.885333,0.999667,0.865333,3.100473,0.783333,0.526667,1.0,0.423333
97,45.7973,0.32423,0.973667,0.906,0.999333,0.880667,3.126559,0.776667,0.541667,1.0,0.426667
98,45.8246,0.325437,0.975,0.895667,0.999,0.873333,3.203555,0.79,0.535,1.0,0.426667
99,45.7401,0.320669,0.976333,0.906667,0.999667,0.884333,3.332515,0.796667,0.538333,0.998333,0.425
100,45.8063,0.33347,0.976667,0.903667,0.999,0.883,3.292867,0.77,0.536667,1.0,0.42
