epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
73,52.4727,0.058695,0.998333,0.984333,0.999667,0.982333,0.304136,1.0,0.91,1.0,0.91
74,56.8636,0.078555,0.996667,0.977333,0.999667,0.973667,0.974158,0.918333,0.831667,1.0,0.768333
75,59.3836,0.08478,0.997,0.976,0.998667,0.971667,0.28002,1.0,0.9,1.0,0.9
76,58.4981,0.061916,0.997667,0.981667,0.999333,0.978667,0.224872,1.0,0.928333,1.0,0.928333
77,58.5976,0.075239,0.998,0.977667,0.998,0.974,0.392279,0.996667,0.891667,1.0,0.888333
78,58.6209,0.103641,0.997667,0.976333,0.998667,0.972667,26.230415,0.548333,0.436667,0.67,0.208333
79,59.1588,0.105296,0.996667,0.969667,0.999,0.966,8.559383,0.98,0.7,0.681667,0.496667
80,58.8644,0.073726,0.997667,0.982333,0.997,0.977333,1.164327,0.998333,0.858333,0.911667,0.79
81,58.8582,0.089851,0.996,0.975,0.998333,0.969333,0.43767,0.998333,0.915,0.976667,0.893333
82,58.8659,0.077046,0.997667,0.979667,0.999667,0.977,0.279654,1.0,0.893333,1.0,0.893333
83,59.1106,0.042432,0.998333,0.989667,0.999667,0.987667,0.495226,0.99,0.873333,1.0,0.87
84,58.7754,0.05655,0.998667,0.981,0.998667,0.978333,0.310361,1.0,0.895,1.0,0.895
85,58.6052,0.056722,0.998667,0.982667,1.0,0.981333,4.523537,0.868333,0.843333,0.968333,0.751667
86,58.8416,0.036206,0.998667,0.989667,1.0,0.988667,0.30026,1.0,0.92,0.998333,0.918333
87,59.2235,0.152279,0.995667,0.960333,0.993667,0.95,0.692439,0.985,0.805,1.0,0.79
88,58.8375,0.091064,0.996667,0.973333,0.999,0.969,0.399728,1.0,0.896667,1.0,0.896667
89,58.8354,0.074848,0.997333,0.981,0.998667,0.977,0.284709,1.0,0.905,1.0,0.905
90,58.9545,0.071347,0.998,0.983333,0.997667,0.979,0.294295,1.0,0.906667,1.0,0.906667
91,98.6335,0.039097,0.997,0.990333,1.0,0.987333,0.228693,1.0,0.928333,1.0,0.928333
