epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
48,65.2387,0.068243,0.997667,0.980333,0.999667,0.977667,0.043087,1.0,0.988333,1.0,0.988333
49,65.6488,0.111506,0.996667,0.976333,0.996333,0.969333,30.833761,0.796667,0.761667,0.733333,0.565
50,65.3428,0.109839,0.999667,0.971333,0.998667,0.969667,0.075114,1.0,0.995,0.995,0.99
51,65.0084,0.09853,0.997,0.976,0.996667,0.969667,0.047989,1.0,0.988333,1.0,0.988333
52,65.5726,0.052102,0.998333,0.986,0.998333,0.982667,0.03181,1.0,0.995,1.0,0.995
53,65.4931,0.038044,0.999,0.994,0.998333,0.991333,0.013372,1.0,1.0,1.0,1.0
54,65.6612,0.036638,0.998333,0.990333,0.999333,0.988,0.009894,1.0,0.998333,1.0,0.998333
55,65.5027,0.039895,0.998667,0.991,1.0,0.989667,0.022654,1.0,0.995,1.0,0.995
56,65.6355,0.062487,0.997333,0.985333,0.998667,0.981333,0.058356,1.0,0.975,1.0,0.975
57,65.4483,0.041023,0.998333,0.989667,0.999667,0.987667,0.015653,1.0,0.995,1.0,0.995
58,65.1781,0.020695,0.998667,0.996333,1.0,0.995,0.013922,1.0,0.993333,1.0,0.993333
59,65.2758,0.115993,0.997667,0.987333,0.987,0.972667,112.752813,0.55,0.508333,0.5,0.16
60,65.617,0.071487,0.996667,0.982667,0.997667,0.977,0.021478,1.0,0.993333,1.0,0.993333
61,65.8167,0.024638,0.999333,0.993667,1.0,0.993,0.004382,1.0,1.0,1.0,1.0
62,65.0654,0.031574,0.999333,0.990667,0.999667,0.989667,0.018894,1.0,0.996667,1.0,0.996667
63,65.4434,0.057627,0.999,0.984667,0.999,0.983,0.013374,1.0,0.995,1.0,0.995
64,72.4892,0.031756,0.998,0.992667,1.0,0.990667,0.002577,1.0,1.0,1.0,1.0
65,69.2953,0.041028,0.998333,0.990667,0.998667,0.987667,0.010809,1.0,0.998333,1.0,0.998333
66,73.6732,0.018577,0.998667,0.996667,1.0,0.995333,0.015181,1.0,0.996667,1.0,0.996667
67,73.3423,0.020522,0.999333,0.994667,1.0,0.994,0.004739,1.0,0.998333,1.0,0.998333
68,68.4497,0.026477,0.998667,0.993667,0.998667,0.991,0.002667,1.0,1.0,1.0,1.0
69,68.1304,0.032509,0.998667,0.991333,0.999667,0.989667,0.080664,1.0,0.978333,0.998333,0.976667
70,66.5675,0.058785,0.997,0.986333,0.997333,0.980667,0.020839,1.0,0.993333,1.0,0.993333
71,2765.282,0.037026,0.998333,0.992667,0.999,0.99,0.0658,1.0,0.983333,1.0,0.983333
72,66.6683,0.026061,0.999,0.995,0.998667,0.992667,0.005856,1.0,0.998333,1.0,0.998333
73,66.7609,0.018447,0.999333,0.996667,0.999,0.995,0.002665,1.0,1.0,1.0,1.0
74,66.4433,0.034102,0.997667,0.993667,0.998667,0.99,0.006571,1.0,0.998333,1.0,0.998333
75,66.4356,0.03778,0.999,0.990333,0.998667,0.988,0.008573,0.998333,1.0,1.0,0.998333
76,66.3581,0.016967,0.998667,0.995333,1.0,0.994,0.009282,1.0,0.996667,1.0,0.996667
77,66.1064,0.01546,0.998333,0.998,0.999333,0.995667,0.005316,1.0,0.998333,1.0,0.998333
78,65.6333,0.012164,0.999667,0.996,1.0,0.995667,0.006418,1.0,0.998333,1.0,0.998333
