epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
22,51.9814,0.841747,0.995333,0.577333,0.996333,0.571,0.971697,0.993333,0.505,1.0,0.498333
23,52.102,0.813975,0.997,0.595333,0.998333,0.592333,0.870635,0.998333,0.545,1.0,0.545
24,51.5762,0.866368,0.995,0.584667,0.991333,0.575,0.901603,0.995,0.525,0.995,0.516667
25,52.0494,0.77591,0.997,0.612667,0.998667,0.61,0.868518,0.996667,0.535,1.0,0.533333
26,52.0759,0.745719,0.997667,0.645,0.998667,0.641667,0.827253,0.998333,0.595,1.0,0.593333
27,51.575,0.725832,0.995333,0.653333,0.999333,0.648667,0.814363,0.996667,0.596667,1.0,0.593333
28,52.0686,0.773125,0.996667,0.643667,0.995,0.638333,2.822619,0.806667,0.515,1.0,0.405
29,52.1198,0.697331,0.996333,0.674333,0.997667,0.670333,0.802261,0.996667,0.568333,1.0,0.566667
30,51.589,0.66499,0.997333,0.689,0.998333,0.685667,2.967567,0.675,0.458333,1.0,0.271667
31,52.083,0.641501,0.995,0.713667,0.999667,0.709333,0.895907,0.978333,0.596667,0.998333,0.581667
32,51.5995,0.599923,0.996333,0.726333,0.998667,0.723,0.734975,0.996667,0.671667,1.0,0.668333
33,52.0774,0.605017,0.991667,0.749667,0.997333,0.742667,61.45712,0.495,0.396667,0.69,0.196667
34,51.9308,0.658179,0.995667,0.713333,0.998,0.708,0.724711,0.993333,0.663333,1.0,0.656667
35,51.662,0.575023,0.992667,0.763333,0.995333,0.752333,0.866926,0.993333,0.653333,0.978333,0.631667
36,52.0469,0.555162,0.996333,0.762667,0.995333,0.756333,0.645503,0.998333,0.701667,1.0,0.7
37,52.0732,0.494815,0.994667,0.791667,1.0,0.786667,0.669652,0.995,0.718333,1.0,0.713333
38,51.5677,0.43911,0.996333,0.811333,0.999,0.807333,0.579054,0.993333,0.788333,1.0,0.781667
39,52.0328,0.471024,0.993333,0.820667,0.996,0.812,0.569819,0.995,0.74,1.0,0.735
40,52.121,0.413134,0.995667,0.828,0.999,0.823,0.544876,0.996667,0.775,1.0,0.771667
41,51.5023,0.36354,0.998667,0.86,0.998667,0.858,3.124491,0.953333,0.71,0.705,0.493333
42,52.072,0.410398,0.994,0.85,0.997,0.842667,0.671113,0.996667,0.74,1.0,0.736667
43,51.5637,0.334391,0.997667,0.875,0.998333,0.871,0.475113,0.993333,0.808333,1.0,0.803333
44,52.0916,0.312146,0.997,0.876667,0.999667,0.873333,0.515911,0.995,0.778333,1.0,0.776667
45,52.1441,0.290609,0.996,0.889333,0.999667,0.885,0.42563,0.996667,0.813333,0.998333,0.81
46,51.5565,0.272167,0.997,0.896,0.998333,0.892,0.572914,0.998333,0.766667,1.0,0.766667
47,52.069,0.307287,0.994667,0.884667,0.999333,0.878667,0.49739,0.996667,0.805,0.995,0.798333
48,52.1403,0.305951,0.996,0.888333,0.998,0.882667,0.562292,0.998333,0.788333,1.0,0.786667
49,51.5101,0.250704,0.996333,0.902667,1.0,0.899,0.597521,0.996667,0.785,1.0,0.781667
50,52.0905,0.235523,0.995667,0.916,0.997333,0.909667,1.743881,0.685,0.723333,0.95,0.471667
51,52.0743,0.236318,0.997,0.916,0.999,0.912333,0.489889,0.996667,0.803333,1.0,0.8
52,51.5745,0.232472,0.996,0.919333,0.997667,0.913333,0.445414,0.998333,0.841667,1.0,0.84
53,52.032,0.219856,0.995,0.922,0.998333,0.916,0.475091,0.995,0.816667,0.985,0.796667
54,51.6057,0.214582,0.997667,0.922667,0.998,0.918667,2.408745,0.965,0.735,0.891667,0.653333
55,52.0756,0.18835,0.997667,0.935333,0.997333,0.930333,0.570941,0.993333,0.815,1.0,0.81
56,52.1064,0.181274,0.998,0.937,0.999,0.934,0.53814,0.996667,0.83,1.0,0.826667
57,51.6773,0.156083,0.998667,0.942,1.0,0.940667,0.449252,0.995,0.858333,1.0,0.853333
58,52.1186,0.173912,0.995,0.942667,0.998,0.936333,0.803826,0.975,0.776667,1.0,0.756667
59,52.0795,0.20541,0.997,0.927,0.993667,0.917667,1.286298,0.831667,0.73,1.0,0.595
60,51.5489,0.139207,0.997667,0.947333,0.999333,0.944333,0.447691,0.998333,0.863333,1.0,0.861667
61,52.0435,0.141711,0.998333,0.948333,0.999667,0.946333,0.849184,0.938333,0.765,0.998333,0.71
62,52.0265,0.105774,0.997333,0.968,0.999667,0.965,0.871581,0.931667,0.796667,1.0,0.736667
63,51.5964,0.161459,0.995,0.953667,0.998667,0.947333,0.51963,0.998333,0.84,1.0,0.838333
64,51.969,0.132515,0.996333,0.958333,0.999,0.953667,1.155503,0.871667,0.786667,0.995,0.676667
65,52.0151,0.141111,0.997333,0.953667,0.999,0.950667,1.731672,0.781667,0.746667,0.996667,0.555
66,51.5321,0.16131,0.997333,0.953333,0.997333,0.948,0.597305,0.991667,0.816667,1.0,0.808333
67,52.0209,0.122279,0.999,0.959667,0.998667,0.957333,0.39891,1.0,0.875,1.0,0.875
68,51.4802,0.1045,0.999,0.964333,0.999,0.962333,0.576877,1.0,0.845,1.0,0.845
69,52.0425,0.09468,0.997667,0.969333,1.0,0.967333,0.499758,0.998333,0.845,1.0,0.843333
70,51.9959,0.08642,0.997667,0.972,0.999667,0.969333,0.539051,0.998333,0.838333,1.0,0.836667
71,51.5227,0.126133,0.996667,0.959,1.0,0.955667,0.480973,0.998333,0.856667,1.0,0.855
72,52.0868,0.122989,0.997667,0.957333,0.997,0.952667,0.533016,0.996667,0.856667,1.0,0.853333
73,52.0565,0.097664,0.995,0.968333,0.999333,0.962667,0.401314,0.996667,0.866667,1.0,0.863333
74,51.5955,0.085259,0.997667,0.970667,1.0,0.968333,0.815475,0.991667,0.823333,0.996667,0.815
75,52.1207,0.093213,0.997333,0.969,0.999,0.965333,1.939245,0.833333,0.75,0.943333,0.571667
76,52.1941,0.065693,0.997667,0.977,1.0,0.975,0.443637,0.995,0.865,1.0,0.86
77,51.5908,0.118786,0.997,0.966667,0.996667,0.960333,1.049198,0.955,0.74,0.995,0.698333
78,91.4374,0.112901,0.997333,0.964333,0.998667,0.960333,0.426367,0.995,0.868333,1.0,0.863333
79,12.3642,0.082533,0.998333,0.973,0.998667,0.97,2.118175,0.746667,0.768333,0.993333,0.543333
80,52.2397,0.087581,0.997,0.972333,0.998,0.967333,0.811174,0.983333,0.835,0.993333,0.813333
81,52.1665,0.073078,0.998,0.976667,0.999667,0.974667,0.436043,0.995,0.886667,1.0,0.881667
82,51.6576,0.056702,0.998,0.984,0.999333,0.981333,0.524739,0.996667,0.875,1.0,0.871667
83,52.165,0.089047,0.998667,0.975,0.998667,0.972333,2.14273,0.773333,0.79,1.0,0.595
84,52.1063,0.065358,0.997333,0.979667,0.999667,0.976667,0.470348,0.993333,0.876667,1.0,0.87
85,51.7924,0.15441,0.995667,0.955667,0.999333,0.951,0.650247,0.975,0.845,1.0,0.821667
86,52.2378,0.06591,0.998333,0.978333,0.998667,0.975333,0.465425,0.993333,0.88,1.0,0.873333
87,51.8,0.06192,0.999667,0.979333,0.999667,0.978667,0.435697,0.998333,0.883333,1.0,0.881667
88,52.3007,0.052344,0.998667,0.985333,0.999667,0.983667,0.504483,1.0,0.88,1.0,0.88
89,52.1823,0.058881,0.996667,0.984667,0.999667,0.981,22.237536,0.268333,0.561667,0.83,0.121667
90,51.7444,0.072971,0.997,0.977,1.0,0.974,0.646483,0.966667,0.861667,1.0,0.83
91,52.1941,0.066678,0.998333,0.98,0.998667,0.977,0.757653,0.996667,0.84,0.996667,0.833333
92,51.7122,0.104691,0.996,0.973333,0.998667,0.968,0.474304,0.995,0.868333,1.0,0.865
93,52.3061,0.050206,0.998333,0.983667,0.999667,0.981667,0.483386,0.993333,0.875,1.0,0.868333
94,52.2204,0.05359,0.999,0.981667,0.999333,0.98,0.470876,0.996667,0.888333,1.0,0.885
95,51.612,0.054629,0.998,0.985,0.997667,0.980667,0.530892,0.993333,0.868333,1.0,0.863333
96,52.2215,0.074452,0.997667,0.979667,0.999,0.976667,0.746877,0.948333,0.87,0.998333,0.823333
97,51.6746,0.0603,0.996333,0.986333,0.999333,0.982,0.546956,0.995,0.866667,1.0,0.861667
98,52.1493,0.072183,0.997333,0.977,0.999333,0.973667,0.697,0.978333,0.851667,1.0,0.831667
99,52.2126,0.045106,0.998333,0.986,1.0,0.984333,0.557988,0.995,0.876667,1.0,0.871667
100,51.8052,0.029215,0.998,0.993333,0.999667,0.991,0.52933,0.998333,0.868333,1.0,0.866667
