epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
25,52.5813,0.852438,0.997,0.556,0.999,0.554,0.944516,0.998333,0.515,1.0,0.513333
26,52.1325,0.841416,0.996333,0.570667,0.999667,0.567667,0.952767,1.0,0.496667,0.998333,0.495
27,52.5951,0.821317,0.997,0.567667,0.999333,0.564,0.941905,0.996667,0.51,1.0,0.508333
28,52.0837,0.863319,0.994667,0.562667,0.995,0.555,36.338767,0.518333,0.361667,0.5,0.1
29,52.6287,0.808703,0.996667,0.585,0.997333,0.580667,400.293957,0.213333,0.326667,0.5,0.036667
30,52.5702,0.785976,0.995333,0.603,0.998667,0.598,3.166832,0.93,0.56,0.923333,0.513333
31,52.1204,0.803831,0.995667,0.604,0.995333,0.598667,0.956056,1.0,0.53,0.996667,0.526667
32,52.6082,0.756314,0.998,0.631667,0.998333,0.629,0.86168,1.0,0.581667,0.998333,0.58
33,52.2004,0.751856,0.996667,0.628667,0.996333,0.623333,446.908162,0.2,0.348333,0.5,0.03
34,52.6456,0.702035,0.998,0.653,0.996667,0.649,0.862759,0.988333,0.591667,1.0,0.581667
35,52.1493,0.689759,0.995,0.676,1.0,0.671667,0.855964,0.995,0.588333,0.993333,0.581667
36,52.7142,0.710109,0.996,0.673,0.992333,0.664333,0.790127,0.991667,0.643333,1.0,0.635
37,52.0656,0.66703,0.994333,0.699,0.998333,0.692667,8.342944,0.758333,0.551667,0.995,0.453333
38,52.7163,0.589452,0.996667,0.735667,0.998667,0.732,0.80068,0.981667,0.663333,1.0,0.648333
39,52.0706,0.584548,0.995,0.739333,0.999333,0.734667,54.971109,0.2,0.335,0.805,0.048333
40,52.6562,0.559854,0.993667,0.774333,0.994,0.765,20.491287,0.66,0.53,0.83,0.376667
41,52.2355,0.580239,0.992667,0.769,0.994667,0.759,1.341219,0.833333,0.618333,0.995,0.531667
42,52.6866,0.510238,0.994667,0.782333,0.999667,0.777667,0.606042,0.998333,0.735,1.0,0.733333
43,52.2631,0.452657,0.997333,0.815,0.998667,0.811667,0.577491,0.998333,0.776667,0.998333,0.773333
44,52.5546,0.467162,0.993333,0.807667,0.999,0.800333,0.634443,0.998333,0.736667,1.0,0.735
45,52.6534,0.40654,0.994333,0.833667,0.997333,0.826333,0.534247,0.996667,0.785,1.0,0.783333
46,52.1227,0.399522,0.994333,0.839667,0.997333,0.832333,0.566317,0.998333,0.783333,1.0,0.781667
47,52.6892,0.359913,0.995333,0.856,0.998667,0.851,0.550355,0.991667,0.781667,0.99,0.768333
48,52.1712,0.334305,0.995333,0.867667,0.999333,0.863,0.729073,0.973333,0.751667,0.973333,0.715
49,52.644,0.345917,0.995333,0.866667,0.996667,0.859667,0.577533,0.993333,0.78,1.0,0.775
50,52.2135,0.320691,0.996,0.88,0.997667,0.874667,2.627698,0.755,0.758333,0.901667,0.558333
51,52.6425,0.302671,0.995667,0.885333,0.998,0.879,1.979531,0.826667,0.718333,0.976667,0.596667
52,52.145,0.23866,0.998333,0.907333,0.998667,0.904333,0.419355,0.996667,0.84,1.0,0.836667
53,52.6651,0.286723,0.994667,0.899333,0.997667,0.892333,0.495503,0.996667,0.821667,1.0,0.818333
54,52.2014,0.270859,0.995,0.897333,0.998,0.890667,0.531807,0.998333,0.8,1.0,0.798333
55,52.6406,0.250078,0.995333,0.909,0.997667,0.902,0.546006,0.986667,0.818333,1.0,0.806667
56,52.1538,0.243644,0.996333,0.904,0.998333,0.898667,0.51813,1.0,0.836667,0.995,0.831667
57,52.6022,0.226898,0.995667,0.908667,0.999,0.903333,0.513153,0.986667,0.838333,1.0,0.825
58,52.2188,0.228361,0.995667,0.917333,0.998333,0.911667,1.688356,0.828333,0.79,1.0,0.656667
59,52.6758,0.195876,0.996,0.925667,0.999667,0.921667,0.561073,0.993333,0.82,1.0,0.815
60,52.2664,0.186363,0.998667,0.931667,1.0,0.930333,10.28096,0.403333,0.645,0.996667,0.241667
61,52.6468,0.176301,0.997,0.939667,0.999,0.936,0.501781,1.0,0.825,0.998333,0.823333
62,91.5401,0.193482,0.995667,0.931333,0.998333,0.925667,0.377382,0.996667,0.86,1.0,0.858333
63,52.65,0.17594,0.997,0.936333,0.998,0.931667,0.536008,0.995,0.843333,0.995,0.833333
64,52.6399,0.176362,0.995,0.940667,0.998333,0.934333,1.285958,0.996667,0.86,0.831667,0.713333
65,52.0385,0.16759,0.996,0.942667,0.998,0.937,0.88195,0.995,0.783333,0.958333,0.758333
66,52.5019,0.21495,0.997,0.930333,0.995,0.922333,0.583695,0.995,0.851667,1.0,0.846667
67,52.1023,0.138852,0.998,0.95,0.998333,0.946333,0.947907,0.898333,0.818333,1.0,0.748333
68,52.5722,0.154958,0.997667,0.946,0.999,0.943,0.422107,0.995,0.863333,1.0,0.858333
69,52.1049,0.155056,0.995333,0.948333,0.998,0.942,11.088969,0.543333,0.691667,0.998333,0.37
70,52.5945,0.135383,0.996667,0.951,0.999,0.946667,0.690147,1.0,0.786667,1.0,0.786667
71,51.9974,0.120901,0.998,0.957,0.999333,0.954667,0.461416,0.998333,0.855,1.0,0.853333
72,52.6342,0.094014,0.997667,0.968333,0.999333,0.965667,0.505671,0.995,0.863333,0.996667,0.855
73,92.5477,0.134346,0.995,0.955667,0.998667,0.949333,0.737103,0.995,0.848333,0.985,0.833333
74,12.2705,0.097699,0.997,0.969333,0.999,0.965333,0.567543,0.995,0.85,1.0,0.845
75,52.5942,0.172687,0.995333,0.942667,0.997667,0.936,0.588931,0.998333,0.85,1.0,0.848333
76,52.072,0.093859,0.997,0.975,0.999333,0.971333,0.414579,0.991667,0.888333,0.998333,0.878333
77,52.6679,0.114095,0.997333,0.958667,0.999,0.955,30.630938,0.408333,0.598333,0.598333,0.131667
78,52.1303,0.159669,0.996667,0.948,0.999,0.944,0.395869,0.998333,0.873333,1.0,0.871667
79,52.6124,0.087056,0.998667,0.969667,0.999333,0.967667,0.570106,0.998333,0.863333,1.0,0.861667
80,52.1037,0.065154,0.999333,0.981333,1.0,0.980667,0.493488,1.0,0.868333,1.0,0.868333
81,52.5396,0.114768,0.999,0.958,1.0,0.957,0.636772,0.993333,0.836667,1.0,0.831667
82,52.0761,0.102141,0.995333,0.973333,1.0,0.968667,0.446356,0.996667,0.868333,0.993333,0.858333
83,52.5785,0.186217,0.994,0.957333,0.992333,0.945333,0.588152,0.988333,0.845,0.998333,0.836667
84,52.1535,0.088691,0.998667,0.973333,0.999,0.971,0.498536,0.996667,0.875,1.0,0.871667
85,52.5988,0.079028,0.998,0.978333,0.999,0.975667,0.473524,0.998333,0.893333,1.0,0.891667
86,52.5934,0.074511,0.998667,0.977333,0.998,0.974,0.53512,1.0,0.856667,1.0,0.856667
87,52.1248,0.084035,0.994667,0.977,0.999667,0.971667,0.663025,0.996667,0.848333,0.998333,0.843333
88,52.6025,0.073172,0.997,0.979333,0.997667,0.974333,0.473339,1.0,0.876667,1.0,0.876667
89,52.0881,0.060347,0.997333,0.982667,0.999667,0.979667,0.510016,1.0,0.866667,1.0,0.866667
90,52.2946,0.086978,0.998,0.979,0.996,0.973333,0.552079,1.0,0.875,1.0,0.875
91,52.5209,0.065149,0.997,0.981333,0.999333,0.977667,16.413347,0.523333,0.678333,0.836667,0.31
92,52.6334,0.114322,0.996333,0.964333,0.999667,0.960333,0.559861,1.0,0.858333,1.0,0.858333
93,52.1885,0.042954,0.998,0.989,1.0,0.987333,0.516739,1.0,0.883333,1.0,0.883333
94,52.6581,0.071045,0.998333,0.977333,0.998333,0.974,0.565953,1.0,0.87,1.0,0.87
95,52.1868,0.112181,0.994667,0.968333,0.997333,0.960667,0.624439,1.0,0.86,1.0,0.86
96,92.6202,0.069669,0.999,0.976333,0.998667,0.974333,0.743863,1.0,0.846667,0.996667,0.845
97,12.3867,0.060933,0.997667,0.984,0.999333,0.981,0.586507,1.0,0.883333,1.0,0.883333
98,52.7507,0.042284,0.998,0.988333,0.999333,0.985667,0.627794,1.0,0.878333,1.0,0.878333
99,52.207,0.06934,0.997667,0.980333,0.998,0.976,0.671327,0.998333,0.88,0.998333,0.876667
100,52.7777,0.062409,0.998333,0.98,0.997,0.975333,0.64731,1.0,0.873333,1.0,0.873333
